stop_id,stop_name,stop_desc,stop_lat,stop_lon,
551412,FOREST AV/69 AV,FOREST AV & 69 AV,40.701677,-73.900724,
551413,FOREST AV/69 AV,FOREST AV & 69 AV,40.701930,-73.900668,
551414,FOREST AV/MYRTLE AV,FOREST AV & MYRTLE AV,40.700652,-73.900280,
551415,FOREST AV/MYRTLE AV,FOREST AV & MYRTLE AV,40.700427,-73.899937,
551416,FOREST AV/STEPHEN ST,FOREST AV & STEPHEN ST,40.699959,-73.899417,
551417,FOREST AV/SUMMERFIELD ST,FOREST AV & SUMMERFIELD ST,40.699118,-73.897958,
551418,FOREST AV/SUMMERFIELD ST,FOREST AV & SUMMERFIELD ST,40.699362,-73.898193,
551419,75 AV/60 LA,75 AV & 60 LA,40.698560,-73.895038,
551420,60 LA/ST FELIX AV,60 LA & ST FELIX AV,40.696991,-73.894543,
551421,60 LA/75 AV,60 LA & 75 AV,40.698541,-73.894775,
551422,FOREST AV/67 AV,FOREST AV & 67 AV,40.704709,-73.901843,
551423,FOREST AV/METROPOLITAN AV,FOREST AV & METROPOLITAN AV,40.712836,-73.905944,
551424,ELIOT AV/60 PL,ELIOT AV & 60 PL,40.713231,-73.903961,
551425,ELIOT AV/60 LA,ELIOT AV & 60 LA,40.713987,-73.902349,
551430,48 AV/48 ST,48 AV & 48 ST,40.739228,-73.918016,
551431,48 AV/46 ST,48 AV & 46 ST,40.739410,-73.919658,
551432,48 AV/44 ST,48 AV & 44 ST,40.739624,-73.921472,
551433,48 AV/39 PL,48 AV & 39 PL,40.740146,-73.926132,
551434,48 AV/38 ST,48 AV & 38 ST,40.740389,-73.927957,
551435,48 AV/36 ST,48 AV & 36 ST,40.740587,-73.929792,
551436,48 AV/34 ST,48 AV & 34 ST,40.740801,-73.931653,
551437,THOMSON AV/SKILLMAN AV,THOMSON AV & SKILLMAN AV,40.745274,-73.937024,
551441,23 ST/QUEENS PLZ S,23 ST & QUEENS PLZ S,40.751173,-73.942272,
551449,142 ST/ROCKAWAY BL,142 ST & ROCKAWAY BL,40.674378,-73.798799,
551450,142 ST/ROCKAWAY BL,142 ST & ROCKAWAY BL,40.674308,-73.798997,
551451,142 ST/120 AV,142 ST & 120 AV,40.676432,-73.799173,
551452,142 ST/FOCH BL,142 ST & FOCH BL,40.678660,-73.799592,
551453,142 ST/FOCH BL,142 ST & FOCH BL,40.678533,-73.799759,
551454,142 ST/116 AV,142 ST & 116 AV,40.680779,-73.799958,
551455,142 ST/116 AV,142 ST & 116 AV,40.680431,-73.800118,
551456,142 ST/115 AV,142 ST & 115 AV,40.682331,-73.800713,
551457,142 ST/115 AV,142 ST & 115 AV,40.682209,-73.800842,
551458,142 ST/LINDEN BL,142 ST & LINDEN BL,40.684073,-73.801552,
551459,142 ST/LINDEN BL,142 ST & LINDEN BL,40.683963,-73.801696,
551460,142 ST/111 AV,142 ST & 111 AV,40.685822,-73.802413,
551461,142 ST/111 AV,142 ST & 111 AV,40.685701,-73.802550,
551462,142 ST/GLASSBORO AV,142 ST & GLASSBORO AV,40.686824,-73.803071,
551463,142 ST/GLASSBORO AV,142 ST & GLASSBORO AV,40.686830,-73.803337,
551464,142 ST/LAKEWOOD AV,142 ST & LAKEWOOD AV,40.688239,-73.804716,
551465,LAKEWOOD AV/PINEGROVE ST,LAKEWOOD AV & PINEGROVE ST,40.689128,-73.803908,
551466,LAKEWOOD AV/PRINCETON ST,LAKEWOOD AV & PRINCETON ST,40.690792,-73.802520,
551467,LAKEWOOD AV/PRINCETON ST,LAKEWOOD AV & PRINCETON ST,40.690798,-73.802732,
551468,LAKEWOOD AV/LIVERPOOL ST,LAKEWOOD AV & LIVERPOOL ST,40.691792,-73.801567,
551469,LAKEWOOD AV/LIVERPOOL ST,LAKEWOOD AV & LIVERPOOL ST,40.691636,-73.801939,
551470,LAKEWOOD AV/SUTPHIN BL,LAKEWOOD AV & SUTPHIN BL,40.693483,-73.800220,
551471,LAKEWOOD AV/SUTPHIN BL,LAKEWOOD AV & SUTPHIN BL,40.693525,-73.800375,
551473,88 AV/SUTPHIN BL,88 AV & SUTPHIN BL,40.704863,-73.809039,
551474,SUTPHIN BL/88 AV,SUTPHIN BL & 88 AV,40.704921,-73.809404,
551475,LAKEWOOD AV/REMINGTON ST,LAKEWOOD AV & REMINGTON ST,40.688730,-73.804479,
551476,142 ST/120 AV,142 ST & 120 AV,40.676322,-73.799348,
551477,143 ST/ROCKAWAY BL,143 ST & ROCKAWAY BL,40.673660,-73.795799,
551478,143 ST/SUTTER AV,143 ST & SUTTER AV,40.672231,-73.795880,
551479,143 ST/130 AV,143 ST & 130 AV,40.670716,-73.796143,
551482,164 AV/92 ST,164 AV & 92 ST,40.650756,-73.838690,
551483,164 AV/89 ST,164 AV & 89 ST,40.650330,-73.841759,
551484,164 AV/87 ST,164 AV & 87 ST,40.650055,-73.843550,
551485,164 AV/84 ST,164 AV & 84 ST,40.649702,-73.846050,
551486,84 ST/163 AV,84 ST & 163 AV,40.651749,-73.846639,
551488,84 ST/161 AV,84 ST & 161 AV,40.654464,-73.847322,
551489,160 AV/84 ST,160 AV & 84 ST,40.656279,-73.847691,
551490,160 AV/86 ST,160 AV & 86 ST,40.656554,-73.845826,
551491,160 AV/89 ST,160 AV & 89 ST,40.656939,-73.843065,
551492,160 AV/92 ST,160 AV & 92 ST,40.657355,-73.840284,
551495,109 AV/108 ST,109 AV & 108 ST,40.679637,-73.831640,
551512,128 ST/107 AV,128 ST & 107 AV,40.686407,-73.815696,
551513,128 ST/LIBERTY AV,128 ST & LIBERTY AV,40.688913,-73.816943,
551514,127 ST/103 AV,127 ST & 103 AV,40.690049,-73.818153,
551515,127 ST/103 AV,127 ST & 103 AV,40.689794,-73.818203,
551516,127 ST/101 AV,127 ST & 101 AV,40.691834,-73.819032,
551517,127 ST/101 AV,127 ST & 101 AV,40.691986,-73.819297,
551518,127 ST/97 AV,127 ST & 97 AV,40.693267,-73.819737,
551519,127 ST/95 AV,127 ST & 95 AV,40.694253,-73.820238,
551520,127 ST/95 AV,127 ST & 95 AV,40.694218,-73.820370,
551528,165 ST TERM/Q41 STAND,165 ST TERM & Q41 STAND,40.707002,-73.795473,
551529,LAFAYETTE ST /149 AV,LAFAYETTE ST  & 149 AV,40.670449,-73.845503,
551531,127 ST/LIBERTY AV,127 ST & LIBERTY AV,40.688886,-73.817774,
551532,127 ST/107 AV,127 ST & 107 AV,40.686303,-73.816785,
551533,127 ST/109 AV,127 ST & 109 AV,40.684228,-73.815752,
551540,109 AV/ROCKAWAY BL,109 AV & ROCKAWAY BL,40.678968,-73.834036,
551544,80 ST/58 AV,80 ST & 58 AV,40.726920,-73.880615,
551545,80 ST/58 AV,80 ST & 58 AV,40.727155,-73.881011,
551546,80 ST/57 AV,80 ST & 57 AV,40.729133,-73.882380,
551547,80 ST/57 AV,80 ST & 57 AV,40.729123,-73.882641,
551548,80 ST/54 AV,80 ST & 54 AV,40.730885,-73.883763,
551549,80 ST/54 AV,80 ST & 54 AV,40.730753,-73.883937,
551550,80 ST/GRAND AV,80 ST & GRAND AV,40.731893,-73.884590,
551551,80 ST/GRAND AV,80 ST & GRAND AV,40.731741,-73.884689,
551552,79 ST/GRAND AV,79 ST & GRAND AV,40.731132,-73.885582,
551553,79 ST/GRAND AV,79 ST & GRAND AV,40.731093,-73.885792,
551554,79 ST/ELKS RD,79 ST & ELKS RD,40.733147,-73.886382,
551555,79 ST/CALAMUS AV,79 ST & CALAMUS AV,40.733985,-73.886703,
551556,79 ST/CALAMUS AV,79 ST & CALAMUS AV,40.733993,-73.886962,
551557,CALAMUS AV/74 ST,CALAMUS AV & 74 ST,40.734607,-73.888347,
551558,CALAMUS AV/74 ST,CALAMUS AV & 74 ST,40.734474,-73.888682,
551561,CALAMUS AV/71 ST,CALAMUS AV & 71 ST,40.734649,-73.893048,
551562,CALAMUS AV/71 ST,CALAMUS AV & 71 ST,40.734582,-73.893432,
551563,CALAMUS AV/69 PL,CALAMUS AV & 69 PL,40.735093,-73.894892,
551564,CALAMUS AV/69 PL,CALAMUS AV & 69 PL,40.734970,-73.895275,
551565,69 ST/49 AV,69 ST & 49 AV,40.737833,-73.895790,
551567,69 ST/48 AV,69 ST & 48 AV,40.738265,-73.896037,
551569,69 ST/QUEENS BL,69 ST & QUEENS BL,40.740656,-73.895737,
551570,69 ST/QUEENS BL,69 ST & QUEENS BL,40.740731,-73.895947,
551571,69 ST/QUEENS BL,69 ST & QUEENS BL,40.739893,-73.896023,
551572,69 ST/WOODSIDE AV,69 ST & WOODSIDE AV,40.742849,-73.895597,
551573,69 ST/WOODSIDE AV,69 ST & WOODSIDE AV,40.742924,-73.895771,
551574,69 ST/ROOSEVELT AV,69 ST & ROOSEVELT AV,40.746190,-73.896211,
551575,69 ST/ROOSEVELT AV,69 ST & ROOSEVELT AV,40.746228,-73.896397,
551576,74 ST/ROOSEVELT AV STATION,74 ST & ROOSEVELT AV STATION,40.746543,-73.890686,
551577,79 ST/ANKENER AV,79 ST & ANKENER AV,40.732119,-73.886136,
551578,QUEENS BL/78 AV,QUEENS BL & 78 AV,40.715486,-73.832164,
551580,BROADWAY/ROOSEVELT AV,BROADWAY & ROOSEVELT AV,40.746640,-73.891184,
551583,74 ST/NORTHERN BL,74 ST & NORTHERN BL,40.755019,-73.892769,
551584,74 ST/32 AV,74 ST & 32 AV,40.757043,-73.893082,
551585,74 ST/31 AV,74 ST & 31 AV,40.758370,-73.893410,
551586,31 AV/76 ST,31 AV & 76 ST,40.758582,-73.891408,
551589,77 ST/30 AV,77 ST & 30 AV,40.760893,-73.890965,
551590,77 ST/30 AV,77 ST & 30 AV,40.760651,-73.891104,
551591,77 ST/25 AV,77 ST & 25 AV,40.762462,-73.891280,
551593,25 AV/79 ST,25 AV & 79 ST,40.762701,-73.889314,
551594,80 ST/ASTORIA BL,80 ST & ASTORIA BL,40.765170,-73.888920,
551595,80 ST/ASTORIA BL,80 ST & ASTORIA BL,40.765178,-73.889116,
551596,DITMARS BL/MARINE TERMINAL RD,DITMARS BL & MARINE TERMINAL RD,40.768256,-73.887925,
551602,80 ST/25 AV,80 ST & 25 AV,40.762983,-73.888693,
551603,31 AV/77 ST,31 AV & 77 ST,40.758825,-73.890835,
551604,31 AV/75 ST,31 AV & 75 ST,40.758653,-73.892381,
551605,73 ST/31 AV,73 ST & 31 AV,40.758257,-73.894480,
551606,73 ST/32 AV,73 ST & 32 AV,40.756729,-73.894158,
551607,73 ST/NORTHERN BL,73 ST & NORTHERN BL,40.754540,-73.893772,
551608,73 ST/34 AV,73 ST & 34 AV,40.752715,-73.893458,
551609,BEACH 116 ST/ROCKAWAY BEACH BL,BEACH 116 ST & ROCKAWAY BEACH BL,40.580343,-73.837347,
551617,QUEENS BL/48 ST,QUEENS BL & 48 ST,40.742732,-73.916723,
551618,QUEENS BL/52 ST,QUEENS BL & 52 ST,40.742253,-73.912725,
551619,QUEENS BL/52 ST,QUEENS BL & 52 ST,40.742761,-73.912941,
551621,QUEENS BL/56 ST,QUEENS BL & 56 ST,40.741852,-73.909416,
551622,QUEENS BL/58 ST,QUEENS BL & 58 ST,40.741613,-73.907357,
551624,QUEENS BL/60 ST,QUEENS BL & 60 ST,40.741289,-73.904435,
551625,QUEENS BL/60 ST,QUEENS BL & 60 ST,40.741783,-73.904671,
551626,QUEENS BL/61 ST,QUEENS BL & 61 ST,40.741042,-73.902394,
551627,QUEENS BL/63 ST,QUEENS BL & 63 ST,40.741561,-73.902696,
551628,QUEENS BL/65 PL,QUEENS BL & 65 PL,40.740733,-73.899812,
551629,QUEENS BL/65 PL,QUEENS BL & 65 PL,40.741221,-73.899752,
551631,QUEENS BL/69 ST,QUEENS BL & 69 ST,40.740521,-73.895677,
551633,QUEENS BL/70 ST,QUEENS BL & 70 ST,40.740168,-73.894019,
551634,QUEENS BL/72 ST,QUEENS BL & 72 ST,40.739327,-73.892064,
551638,QUEENS BL/51 AV,QUEENS BL & 51 AV,40.737542,-73.882664,
551640,QUEENS BL/GOLDSMITH ST,QUEENS BL & GOLDSMITH ST,40.737064,-73.880201,
551641,QUEENS BL/GRAND AV,QUEENS BL & GRAND AV,40.736488,-73.877711,
551642,QUEENS BL/56 AV,QUEENS BL & 56 AV,40.735049,-73.874496,
551644,QUEENS BL/63 AV,QUEENS BL & 63 AV,40.730656,-73.864551,
551645,QUEENS BL/63 DR,QUEENS BL & 63 DR,40.729817,-73.862207,
551646,QUEENS BL/63 DR,QUEENS BL & 63 DR,40.730140,-73.861530,
551649,QUEENS BL/66 AV,QUEENS BL & 66 AV,40.727472,-73.855831,
551651,QUEENS BL/67 AV,QUEENS BL & 67 AV,40.726715,-73.853724,
551652,QUEENS BL/67 AV,QUEENS BL & 67 AV,40.727284,-73.853688,
551653,QUEENS BL/67 DR,QUEENS BL & 67 DR,40.725768,-73.851643,
551654,QUEENS BL/68 DR,QUEENS BL & 68 DR,40.724188,-73.849989,
551655,QUEENS BL/68 DR,QUEENS BL & 68 DR,40.724635,-73.849608,
551656,QUEENS BL/YELLOWSTONE BL,QUEENS BL & YELLOWSTONE BL,40.722728,-73.847553,
551657,QUEENS BL/71 AV,QUEENS BL & 71 AV,40.721150,-73.843898,
551658,QUEENS BL/72 AV,QUEENS BL & 72 AV,40.720186,-73.841772,
551659,QUEENS BL/72 AV,QUEENS BL & 72 AV,40.720863,-73.841877,
551660,QUEENS BL/ASCAN AV,QUEENS BL & ASCAN AV,40.719282,-73.839729,
551661,QUEENS BL/75 AV,QUEENS BL & 75 AV,40.718515,-73.837983,
551662,QUEENS BL/75 AV,QUEENS BL & 75 AV,40.719052,-73.837790,
551663,QUEENS BL/76 AV,QUEENS BL & 76 AV,40.717471,-73.835903,
551664,QUEENS BL/77 AV,QUEENS BL & 77 AV,40.715869,-73.833643,
551666,QUEENS BL/UNION TPK,QUEENS BL & UNION TPK,40.714121,-73.830107,
551668,QUEENS BL/82 AV,QUEENS BL & 82 AV,40.712973,-73.827285,
551669,QUEENS BL/ 83 AV,QUEENS BL &  83 AV,40.711840,-73.825475,
551670,QUEENS BL/ MAIN ST,QUEENS BL &  MAIN ST,40.708862,-73.818957,
551671,QUEENS BL/ MAIN ST,QUEENS BL &  MAIN ST,40.709771,-73.819786,
551676,QUEENS BL/HILLSIDE AV,QUEENS BL & HILLSIDE AV,40.704410,-73.815653,
551678,QUEENS BL/JAMAICA AV,QUEENS BL & JAMAICA AV,40.702706,-73.814480,
551679,QUEENS BL/JAMAICA AV,QUEENS BL & JAMAICA AV,40.702747,-73.814300,
551684,108 AV/SUTPHIN BL,108 AV & SUTPHIN BL,40.692957,-73.799000,
551686,108 AV/157 ST,108 AV & 157 ST,40.694674,-73.795645,
551687,157 ST/109 AV,157 ST & 109 AV,40.693356,-73.794554,
551688,109 AV/157 ST,109 AV & 157 ST,40.693177,-73.794563,
551691,QUEENS BL/ HOOVER AV,QUEENS BL &  HOOVER AV,40.712236,-73.825519,
551692,QUEENS BL/76 RD,QUEENS BL & 76 RD,40.717428,-73.834817,
551693,QUEENS BL/72 DR,QUEENS BL & 72 DR,40.719909,-73.839801,
551694,QUEENS BL/108 ST,QUEENS BL & 108 ST,40.721832,-73.844065,
551695,QUEENS BL/70 AV,QUEENS BL & 70 AV,40.722680,-73.846017,
551699,QUEENS BL/67 RD,QUEENS BL & 67 RD,40.726699,-73.852239,
551700,QUEENS BL/65 AV,QUEENS BL & 65 AV,40.728884,-73.858140,
551702,QUEENS BL/VAN LOON ST,QUEENS BL & VAN LOON ST,40.737467,-73.879511,
551703,QUEENS BL/CORNISH AV,QUEENS BL & CORNISH AV,40.738284,-73.883749,
551705,QUEENS BL/74 ST,QUEENS BL & 74 ST,40.739371,-73.889536,
551706,QUEENS BL/55 ST,QUEENS BL & 55 ST,40.742470,-73.910278,
551709,164 ST/HILLSIDE AV,164 ST & HILLSIDE AV,40.709071,-73.799011,
551710,164 ST/HILLSIDE AV,164 ST & HILLSIDE AV,40.708923,-73.799134,
551711,164 ST/HIGHLAND AV,164 ST & HIGHLAND AV,40.710442,-73.799840,
551712,164 ST/HIGHLAND AV,164 ST & HIGHLAND AV,40.710293,-73.799975,
551713,164 ST/85 AV,164 ST & 85 AV,40.712699,-73.801260,
551714,164 ST/84 AV,164 ST & 84 AV,40.715004,-73.802659,
551717,164 ST/82 RD,164 ST & 82 RD,40.718010,-73.803435,
551718,164 ST/GOETHALS AV,164 ST & GOETHALS AV,40.719728,-73.803936,
551719,164 ST/GOETHALS AV,164 ST & GOETHALS AV,40.718954,-73.804017,
551720,164 ST/UNION TPK,164 ST & UNION TPK,40.721771,-73.804362,
551721,164 ST/UNION TPK,164 ST & UNION TPK,40.721234,-73.804645,
551722,164 ST/78 AV,164 ST & 78 AV,40.723098,-73.804496,
551723,164 ST/77 AV,164 ST & 77 AV,40.724556,-73.804629,
551724,164 ST/76 AV,164 ST & 76 AV,40.725930,-73.804777,
551725,164 ST/75 AV,164 ST & 75 AV,40.727273,-73.804918,
551726,164 ST/72 AV,164 ST & 72 AV,40.728689,-73.805052,
551728,164 ST/71 AV,164 ST & 71 AV,40.730327,-73.805355,
551729,164 ST/JEWEL AV,164 ST & JEWEL AV,40.732032,-73.804914,
551730,164 ST/JEWEL AV,164 ST & JEWEL AV,40.731862,-73.805282,
551732,164 ST/69 AV,164 ST & 69 AV,40.732993,-73.805199,
551733,164 ST/67 AV,164 ST & 67 AV,40.735130,-73.804690,
551734,164 ST/67 AV,164 ST & 67 AV,40.734833,-73.805062,
551735,164 ST/65 AV,164 ST & 65 AV,40.736940,-73.804535,
551736,164 ST/65 AV,164 ST & 65 AV,40.736648,-73.804927,
551737,164 ST/HORACE HARDING EXP,164 ST & HORACE HARDING EXP,40.738880,-73.804509,
551738,164 ST/HORACE HARDING EXP,164 ST & HORACE HARDING EXP,40.737980,-73.804828,
551739,164 ST/BOOTH MEMORIAL AV,164 ST & BOOTH MEMORIAL AV,40.742121,-73.804282,
551740,164 ST/METCALF AV,164 ST & METCALF AV,40.747382,-73.802813,
551741,164 ST/METCALF AV,164 ST & METCALF AV,40.747108,-73.803258,
551742,164 ST/LITHONIA AV,164 ST & LITHONIA AV,40.749259,-73.802671,
551743,PIDGEON MEADOW RD/46 AV,PIDGEON MEADOW RD & 46 AV,40.753447,-73.804241,
551744,45 AV/162 ST,45 AV & 162 ST,40.756513,-73.804723,
551745,45 AV/162 ST,45 AV & 162 ST,40.756378,-73.804642,
551748,45 AV/158 ST,45 AV & 158 ST,40.756805,-73.808446,
551749,45 AV/158 ST,45 AV & 158 ST,40.756643,-73.808044,
551750,45 AV/156 ST,45 AV & 156 ST,40.756917,-73.810034,
551751,45 AV/156 ST,45 AV & 156 ST,40.756781,-73.809933,
551752,45 AV/149 ST,45 AV & 149 ST,40.756087,-73.813290,
551753,45 AV/149 ST,45 AV & 149 ST,40.756075,-73.812813,
551754,45 AV/PARSONS BL,45 AV & PARSONS BL,40.755599,-73.815863,
551757,BOWNE ST/45 AV,BOWNE ST & 45 AV,40.754026,-73.818479,
551758,BOWNE ST/CHERRY AV,BOWNE ST & CHERRY AV,40.755704,-73.820364,
551761,NORTHERN BL/MAIN ST,NORTHERN BL & MAIN ST,40.762757,-73.832236,
551762,NORTHERN BL/COLLINS PL,NORTHERN BL & COLLINS PL,40.763043,-73.835097,
551763,COLLEGE PT BL/WHITESTONE EXP W S/R,COLLEGE PT BL & WHITESTONE EXP W S & R,40.767115,-73.839153,
551764,COLLEGE PT BL/31 AV,COLLEGE PT BL & 31 AV,40.769499,-73.841671,
551765,COLLEGE PT BL/31 AV,COLLEGE PT BL & 31 AV,40.769240,-73.841821,
551766,COLLEGE PT BL/123 ST,COLLEGE PT BL & 123 ST,40.773561,-73.845946,
551767,COLLEGE PT BL/26 AV,COLLEGE PT BL & 26 AV,40.774645,-73.846502,
551768,COLLEGE PT BL/26 AV,COLLEGE PT BL & 26 AV,40.774573,-73.846864,
551769,COLLEGE PT BL/25 RD,COLLEGE PT BL & 25 RD,40.775874,-73.846165,
551770,COLLEGE PT BL/25 RD,COLLEGE PT BL & 25 RD,40.775827,-73.846479,
551771,COLLEGE PT BL/23 AV,COLLEGE PT BL & 23 AV,40.778783,-73.846001,
551772,COLLEGE PT BL/23 AV,COLLEGE PT BL & 23 AV,40.778497,-73.846220,
551776,COLLEGE PT BL/20 AV,COLLEGE PT BL & 20 AV,40.781563,-73.846043,
551784,110 ST/14 AV,110 ST & 14 AV,40.785318,-73.856959,
551785,110 ST/15 AV,110 ST & 15 AV,40.783890,-73.856879,
551786,15 AV/112 ST,15 AV & 112 ST,40.783809,-73.854737,
551787,15 AV/114 ST,15 AV & 114 ST,40.783874,-73.852956,
551788,15 AV/118 ST,15 AV & 118 ST,40.784015,-73.849646,
551789,15 AV/119 ST,15 AV & 119 ST,40.784055,-73.848316,
551793,NORTHERN BL/COLLEGE PT BL,NORTHERN BL & COLLEGE PT BL,40.762551,-73.835194,
551794,BOWNE ST/SANFORD AV,BOWNE ST & SANFORD AV,40.758047,-73.823229,
551795,BOWNE ST/BEECH AV,BOWNE ST & BEECH AV,40.755886,-73.820807,
551796,45 AV/BOWNE ST,45 AV & BOWNE ST,40.753916,-73.818180,
551797,45 AV/PARSONS BL,45 AV & PARSONS BL,40.755561,-73.815658,
551798,46 AV/162 ST,46 AV & 162 ST,40.753385,-73.804487,
551799,PIDGEON MEADOW RD/LABURNUM AV,PIDGEON MEADOW RD & LABURNUM AV,40.751408,-73.803818,
551800,164 ST/OAK AV,164 ST & OAK AV,40.749659,-73.803045,
551801,164 ST/BOOTH MEMORIAL AV,164 ST & BOOTH MEMORIAL AV,40.742277,-73.804574,
551802,164 ST/59 AV,164 ST & 59 AV,40.740267,-73.804691,
551803,164 ST/73 AV,164 ST & 73 AV,40.727671,-73.805329,
551804,164 ST/75 RD,164 ST & 75 RD,40.726307,-73.805203,
551805,164 ST/76 RD,164 ST & 76 RD,40.724429,-73.805018,
551806,164 ST/77 RD,164 ST & 77 RD,40.723506,-73.804918,
551807,164 ST/QUEENS GENERAL HOSPITAL,164 ST & QUEENS GENERAL HOSPITAL,40.717503,-73.803688,
551808,164 ST/84 DR,164 ST & 84 DR,40.713793,-73.802146,
551809,164 ST/86 AV,164 ST & 86 AV,40.711612,-73.800789,
551810,QUEENS BL/70 RD,QUEENS BL & 70 RD,40.722097,-73.844686,
551811,JEWEL AV/108 ST,JEWEL AV & 108 ST,40.723647,-73.844536,
551812,JEWEL AV/110 ST,JEWEL AV & 110 ST,40.724329,-73.842310,
551813,JEWEL AV/112 ST,JEWEL AV & 112 ST,40.724981,-73.840084,
551816,JEWEL AV/PARK DR E,JEWEL AV & PARK DR E,40.727921,-73.831391,
551817,JEWEL AV/PARK DR E,JEWEL AV & PARK DR E,40.728112,-73.831637,
551818,JEWEL AV/136 ST,JEWEL AV & 136 ST,40.728307,-73.829157,
551819,JEWEL AV/136 ST,JEWEL AV & 136 ST,40.728303,-73.829651,
551820,JEWEL AV/138 ST,JEWEL AV & 138 ST,40.728884,-73.827289,
551821,JEWEL AV/138 ST,JEWEL AV & 138 ST,40.728893,-73.827823,
551822,JEWEL AV/140 ST,JEWEL AV & 140 ST,40.729517,-73.824965,
551823,JEWEL AV/140 ST,JEWEL AV & 140 ST,40.729493,-73.825740,
551824,JEWEL AV/MAIN ST,JEWEL AV & MAIN ST,40.730057,-73.823129,
551825,JEWEL AV/MAIN ST,JEWEL AV & MAIN ST,40.730024,-73.823774,
551826,JEWEL AV/147 ST,JEWEL AV & 147 ST,40.730610,-73.821277,
551827,JEWEL AV/147 ST,JEWEL AV & 147 ST,40.730635,-73.821746,
551828,JEWEL AV/150 ST,JEWEL AV & 150 ST,40.731280,-73.819018,
551829,JEWEL AV/150 ST,JEWEL AV & 150 ST,40.731391,-73.819207,
551830,JEWEL AV/152 ST,JEWEL AV & 152 ST,40.731753,-73.817352,
551831,JEWEL AV/152 ST,JEWEL AV & 152 ST,40.731808,-73.817786,
551832,JEWEL AV/KISSENA BL,JEWEL AV & KISSENA BL,40.731934,-73.814648,
551833,JEWEL AV/KISSENA BL,JEWEL AV & KISSENA BL,40.732042,-73.812618,
551834,JEWEL AV/KISSENA BL,JEWEL AV & KISSENA BL,40.732135,-73.815248,
551836,PARSONS BL/JEWEL AV,PARSONS BL & JEWEL AV,40.732156,-73.810937,
551837,PARSONS BL/71 AV,PARSONS BL & 71 AV,40.730392,-73.810993,
551838,71 AV/162 ST,71 AV & 162 ST,40.730380,-73.806953,
551839,71 AV/164 ST,71 AV & 164 ST,40.730424,-73.805354,
551840,JEWEL AV/164 ST,JEWEL AV & 164 ST,40.731841,-73.805384,
551841,JEWEL AV/161 ST,JEWEL AV & 161 ST,40.732107,-73.808141,
551843,JEWEL AV/PARSONS BL,JEWEL AV & PARSONS BL,40.732469,-73.811062,
551844,JEWEL AV/PARSONS BL,JEWEL AV & PARSONS BL,40.732236,-73.812835,
551845,JEWEL AV/PARSONS BL,JEWEL AV & PARSONS BL,40.732227,-73.810503,
551847,69 RD/112 ST,69 RD & 112 ST,40.725655,-73.840949,
551848,69 RD/110 ST,69 RD & 110 ST,40.725008,-73.843170,
551849,108 ST/QUEENS BL,108 ST & QUEENS BL,40.721784,-73.843949,
551851,35 AV/CRESCENT ST,35 AV & CRESCENT ST,40.759801,-73.932153,
551852,35 AV/31 ST,35 AV & 31 ST,40.758031,-73.928397,
551853,35 AV/31 ST,35 AV & 31 ST,40.758283,-73.928616,
551855,35 AV/35 ST,35 AV & 35 ST,40.756768,-73.925408,
551856,NORTHERN BL/WOODSIDE AV,NORTHERN BL & WOODSIDE AV,40.752921,-73.909698,
551857,35 AV/STEINWAY ST,35 AV & STEINWAY ST,40.755043,-73.922003,
551858,35 AV/STEINWAY ST,35 AV & STEINWAY ST,40.755292,-73.922236,
551859,NORTHERN BL/42 PL,NORTHERN BL & 42 PL,40.753256,-73.920206,
551860,NORTHERN BL/48 ST,NORTHERN BL & 48 ST,40.753486,-73.914242,
551861,NORTHERN BL/54 ST,NORTHERN BL & 54 ST,40.753183,-73.907161,
551864,NORTHERN BL/60 ST,NORTHERN BL & 60 ST,40.753685,-73.902279,
551867,NORTHERN BL/69 ST,NORTHERN BL & 69 ST,40.754226,-73.897346,
551868,NORTHERN BL/72 ST,NORTHERN BL & 72 ST,40.754508,-73.894472,
551870,NORTHERN BL/74 ST,NORTHERN BL & 74 ST,40.754697,-73.892648,
551871,NORTHERN BL/74 ST,NORTHERN BL & 74 ST,40.754912,-73.893028,
551874,NORTHERN BL/78 ST,NORTHERN BL & 78 ST,40.755092,-73.888907,
551875,NORTHERN BL/78 ST,NORTHERN BL & 78 ST,40.755290,-73.889305,
551878,NORTHERN BL/82 ST,NORTHERN BL & 82 ST,40.755559,-73.884885,
551879,NORTHERN BL/82 ST,NORTHERN BL & 82 ST,40.755708,-73.885265,
551881,NORTHERN BL/85 ST,NORTHERN BL & 85 ST,40.755763,-73.882416,
551882,NORTHERN BL/87 ST,NORTHERN BL & 87 ST,40.755964,-73.880508,
551885,NORTHERN BL/93 ST,NORTHERN BL & 93 ST,40.756560,-73.874935,
551886,NORTHERN BL/JUNCTION BL,NORTHERN BL & JUNCTION BL,40.756802,-73.873152,
551887,NORTHERN BL/JUNCTION BL,NORTHERN BL & JUNCTION BL,40.756875,-73.874178,
551888,NORTHERN BL/97 ST,NORTHERN BL & 97 ST,40.756961,-73.871135,
551890,NORTHERN BL/101 ST,NORTHERN BL & 101 ST,40.757362,-73.867286,
551892,NORTHERN BL/105 ST,NORTHERN BL & 105 ST,40.757636,-73.863495,
551893,NORTHERN BL/108 ST,NORTHERN BL & 108 ST,40.757776,-73.860512,
551894,NORTHERN BL/108 ST,NORTHERN BL & 108 ST,40.757942,-73.861433,
